cig_stat,cig_stop,cig_years,pack_years,total_alcadj,total_fatadj,tot_Kcal,totalcarbadj,total_proteinadj,totalfolate_NDSRadj,total_GlyIndex,total_GlyLoad,totalcholadj,Totalredmeatadj,totalCALCIUMadj,bmi_curc,bmi_curr,diabetes_f,panc_fh,fh_cancer,bmi_20,bmi_50,asp,asppd,ibup,ibuppd,gallblad_f,liver_comorbidity,age,agelevel,educat,race7,total_Marital,occupat,center,rndyear,sex,panc_type01,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
#,#,"-959.9991,3230.996985",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,1.0,#,#,0.0,#,#,"-959.9991,1350.998785",#,#,#,#,#,#,#,2.0,1.0,0.5333333333333333,0.5333333333333333,1,214.86805821439998,19877,19414,0.16216216216216217,0.000858126004216953,8,15,False
#,#,"-959.9991,1496.998605","-959.9991,221.0522090861",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,5.0,#,#,#,#,#,#,1.0,0.08571428571428572,0.08571428571428572,1,252.15056387499698,19915,19424,0.10810810810810811,0.0010070224380358905,3,35,False
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9,0.9,1,266.77120522191035,19979,19429,0.10810810810810811,0.0010654133996445114,81,90,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,9.0,#,1.0,0.0,0.9302325581395349,0.9302325581395349,1,284.70949880418874,19990,19431,0.05405405405405406,0.0011370541838641528,40,43,False
#,#,#,#,#,"-959.9991,3600.02989631",#,#,"-959.9991,1912.7403828080623",#,#,#,#,#,#,2.0,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3034.99721",#,#,1.0,#,#,9.0,#,#,0.0,1.0,1.0,1,286.543173664768,19990,19431,0.16216216216216217,0.0011443773946485675,17,17,False
#,#,"-959.9991,2879.9973",#,#,#,#,#,#,#,#,#,"-959.9991,2304.1329322",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9049773755656109,0.9049773755656109,1,222.27531180081755,19990,19435,0.08108108108108109,0.0009450432889097634,400,442,False
#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2293.04793",#,#,#,#,#,#,#,#,#,#,#,#,#,6.0,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8260869565217391,0.8260869565217391,1,230.9271138796458,19957,19435,0.05405405405405406,0.0009222616108959333,19,23,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,"-959.9991,3096.586570985981",#,#,#,#,#,#,#,#,1.0,0.16825396825396827,0.16825396825396827,1,211.8639042468597,19996,19437,0.05405405405405406,0.0008707833161030023,53,315,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,#,#,1.0,#,#,0.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,2.0,1.0,0.5714285714285714,0.5714285714285714,1,205.2,19923,19437,0.13513513513513514,0.0008195143453552081,4,7,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1350.998785",#,#,#,#,#,#,#,2.0,1.0,0.3870967741935484,0.3870967741935484,2,165.4751796141957,19972,19444,0.05405405405405406,0.0013217279092988604,36,93,False
#,#,"-959.9991,-959.9991",#,#,#,#,#,#,#,#,#,"-959.9991,2304.1329322",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.1,1.0,1,241.52384,19446,19446,0.08108108108108109,0.0009645821229301952,0,0,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8283828382838284,0.8283828382838284,1,211.8639042468597,19965,19459,0.02702702702702703,0.0008707833161030023,251,303,False
#,#,#,#,#,#,"-115.2987949999997,4588.696795",#,#,#,#,#,#,"-959.9991,949.293854839914",#,#,"-959.9991,2093.7453054",#,#,#,#,#,1.0,#,#,2.0,#,#,#,2.0,#,#,#,#,#,#,#,0.0,1.0,1.0,1,202.8,19930,19459,0.16216216216216217,0.0008099293822516385,7,7,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,1.0,0.379746835443038,0.379746835443038,2,171.72203942249703,19972,19460,0.05405405405405406,0.001371624509945311,30,79,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,4.0,#,#,1.0,0.0,0.8768472906403941,0.8768472906403941,1,222.0933931312382,19990,19468,0.08108108108108109,0.0009020518261571511,178,203,False
0.0,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,1.0,#,"-959.9991,3288.4555199000006",1.0,#,#,6.0,#,#,#,#,#,#,#,#,#,1996.0,#,0.0,0.1,1.0,1,232.95999999999998,19472,19472,0.1891891891891892,0.0009303804185864975,0,0,False
2.0,#,#,#,#,#,#,"-959.9991,2976.12289402",#,#,#,#,#,#,#,#,#,#,#,0.0,#,"-959.9991,3288.4555199000006",1.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.8958333333333334,0.8958333333333334,1,253.24965965649216,19930,19494,0.1891891891891892,0.001011411934916274,43,48,False
2.0,#,#,#,#,#,#,"-959.9991,2976.12289402",#,#,#,#,#,#,#,#,#,#,#,0.0,#,"-959.9991,3288.4555199000006",#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8829787234042553,0.8829787234042553,1,247.35832469635346,19930,19494,0.13513513513513514,0.0009878835064897325,83,94,False
#,#,"-580.2434831895191,393.783183543781",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,1.0,2.0,#,#,#,#,#,#,#,#,10.0,#,1.0,0.0,1.0,1.0,2,227.5,19930,19508,0.16216216216216217,0.0018371179281841898,2,2,False
#,#,"-959.9991,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.8874172185430463,0.8874172185430463,1,243.54241534545685,19979,19520,0.08108108108108109,0.001050492083236984,134,151,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2976.77104412",#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9,0.9,1,296.80680808968685,19965,19520,0.13513513513513514,0.0011853676268449738,27,30,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1.0,1.0,0.11764705882352941,0.11764705882352941,1,251.06820204968508,19996,19532,0.05405405405405406,0.0010026997721357543,18,153,False
#,#,#,#,#,"-959.9991,3600.02989631",#,#,#,#,#,#,#,#,"-959.9991,1344.9009125200002",2.0,#,#,#,1.0,#,#,#,#,#,#,#,#,"-959.9991,2276.99793",#,#,#,1.0,#,#,#,#,0.0,0.8163265306122449,0.8163265306122449,1,224.79783685618582,19953,19533,0.16216216216216217,0.0009155528643442884,40,49,False
#,#,#,#,#,#,#,#,"-959.9991,2208.04345521",#,#,#,#,#,"-959.9991,2064.3337172099996",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8707482993197279,0.8707482993197279,1,219.00094241572145,19990,19534,0.05405405405405406,0.0009195023467356061,384,441,False
#,#,#,#,#,#,#,"-959.9991,2976.12289402",#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,0.0,#,#,6.0,#,#,#,1.0,#,1.0,#,#,#,#,1.0,0.0,0.09452299343044845,0.9452299343044844,1,241.0883863827251,19534,19534,0.1891891891891892,0.0009628430367406552,0,0,False
#,#,"-959.9991,1631.9984700000002",#,#,#,#,#,"-959.9991,2208.04345521",#,#,#,"-959.9991,2304.08038738",#,"-959.9991,2064.3337172099996",#,#,#,#,#,#,"-959.9991,3288.4555199000006",1.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8528138528138528,0.8528138528138528,1,218.09980947194282,19990,19545,0.1891891891891892,0.0009124732728281118,197,231,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,"-959.9991,3288.4555199000006",1.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.8809523809523809,0.8809523809523809,1,251.91853436012448,19930,19547,0.16216216216216217,0.0010060957737279771,37,42,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3096.586570985981",#,#,#,#,#,#,#,2.0,1.0,0.4166666666666667,0.4166666666666667,2,165.47518245297232,19972,19551,0.05405405405405406,0.0013217279319735014,30,72,False
#,#,#,"-959.9991,1633.99856",#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,1.0,#,#,#,#,#,0.0,#,0.0,#,#,#,1.0,#,#,#,#,2.0,1.0,0.6666666666666666,0.6666666666666666,1,219.08439935287294,19890,19551,0.1891891891891892,0.0008749649518187556,12,18,False
2.0,#,#,#,#,#,#,"-959.9991,2976.12289402",#,#,#,#,#,"-959.9991,2832.0689431399996",#,#,#,#,#,0.0,#,#,1.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.868421052631579,0.868421052631579,1,253.2487611439424,19930,19563,0.1891891891891892,0.0010114083464955919,33,38,False
#,#,#,#,#,"-959.9991,3600.02989631","-959.9991,4935.5998500000005",#,"-959.9991,3552.0297082",#,"-959.9991,2943.132603",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,2.0,#,#,1.0,0.0,0.9051724137931034,0.9051724137931034,1,243.8883492350319,19965,19567,0.1891891891891892,0.0009740253453367912,105,116,False
#,#,#,#,#,#,#,#,#,"-959.9991,1920.29732487",#,#,#,#,"-959.9991,1728.26566972",#,#,#,#,#,#,"-959.9991,3288.4555199000006",1.0,#,#,6.0,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8,0.8,1,234.99889289216,19957,19573,0.16216216216216217,0.000938523215729616,12,15,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,-435.34947854940947",#,#,#,#,#,#,#,#,1.0,0.018067283572299954,0.18067283572299953,1,221.9034560198923,19579,19579,0.02702702702702703,0.000886223516043861,0,0,False
#,#,#,#,#,"-959.9991,3600.02989631","-959.9991,4935.5998500000005",#,"-959.9991,3552.0297082",#,"-959.9991,2943.132603",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9083969465648855,0.9083969465648855,1,232.96802524504398,19979,19584,0.16216216216216217,0.0009845056646463526,119,131,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.23595505617977527,0.23595505617977527,1,242.29252930875995,19996,19588,0.05405405405405406,0.0009676520640396004,21,89,False
#,"-959.9991,1631.9984700000002",#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2710.0907532000006",#,#,#,#,"-959.9991,1224.0800666",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.1728395061728395,0.1728395061728395,1,240.1143048796798,19996,19594,0.08108108108108109,0.0009589528137129222,42,243,False
#,#,"-959.9991,2606.99757",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,2.0,1.0,0.43137254901960786,0.43137254901960786,1,193.76399483415622,19972,19595,0.08108108108108109,0.0007738419755356894,22,51,False
#,"-959.9991,1631.9984700000002",#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,"-959.9991,2710.0907532000006",#,#,1.0,#,"-959.9991,1224.0800666",#,#,#,#,1.0,#,"-959.9991,3096.586570985981",#,#,#,#,#,#,#,#,1.0,0.5555555555555556,0.5555555555555556,1,227.94848000000002,19923,19595,0.1891891891891892,0.0009103657376311636,5,9,False
#,#,"-580.2434831895191,1751.5524567896216",#,"-959.9991,2639.9978492600003",#,#,#,#,#,#,#,#,#,"-959.9991,2976.77104412",#,#,0.0,#,#,#,#,#,#,#,0.0,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8782608695652174,0.8782608695652174,1,228.81594576708463,19990,19599,0.16216216216216217,0.000976567621117024,202,230,False
#,#,"-580.2434831895191,1751.5524567896216",#,"-959.9991,2639.9978492600003",#,#,#,#,#,#,#,#,#,"-959.9991,2976.77104412",#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,0.0,0.8690476190476191,0.8690476190476191,1,237.60900775748942,19979,19608,0.10810810810810811,0.0010134663717727207,73,84,False
#,#,#,"-959.9991,221.0522090861",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,0.0,0.0,#,#,#,#,#,#,5.0,#,#,#,#,#,#,1.0,0.13636363636363635,0.13636363636363635,1,277.25446713753837,19991,19619,0.13513513513513514,0.0011072807657554913,3,22,False
2.0,#,"-959.9991,2146.99802",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.8987341772151899,0.8987341772151899,2,268.1213158096018,19965,19623,0.08108108108108109,0.002141610766096324,142,158,False
#,#,#,"-959.9991,-959.9991",#,#,#,#,"-959.9991,3552.0297082",#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,6.0,#,#,#,1.0,#,#,#,#,#,#,#,0.0,0.09431157078215902,0.9431157078215902,1,220.94514793741462,19623,19623,0.13513513513513514,0.0008823962878720271,0,0,False
2.0,#,"-959.9991,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1296.38593913",#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9166666666666666,0.9166666666666666,2,318.18275265784865,19965,19632,0.16216216216216217,0.002541474953681432,22,24,False
2.0,#,#,#,#,#,#,#,"-959.9991,1920.02941197",#,#,#,#,#,#,3.0,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9285714285714286,0.9285714285714286,1,291.31702497279997,19965,19632,0.16216216216216217,0.0011634428899191568,13,14,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,1994.0,#,1.0,0.2631578947368421,0.2631578947368421,1,248.2293189514035,19996,19635,0.05405405405405406,0.0009913620264055975,5,19,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2519.997705",#,#,#,#,#,#,#,#,1.0,0.1565934065934066,0.1565934065934066,1,218.77396599901576,19996,19635,0.02702702702702703,0.0009177318710035876,57,364,False
#,#,"-359.5478536707276,2063.9980649999998",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,1.0,0.24324324324324326,0.24324324324324326,1,222.42751365079354,19952,19638,0.05405405405405406,0.0008883164631506661,9,37,False
#,"-959.9991,1631.9984700000002",#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,"-959.9991,2710.0907532000006",#,#,1.0,#,"-959.9991,1224.0800666",#,#,#,#,#,#,"-959.9991,3096.586570985981",#,#,#,#,#,#,#,#,1.0,0.14754098360655737,0.14754098360655737,1,224.3271839736996,19923,19638,0.16216216216216217,0.0008959032422981665,9,61,False
0.0,#,"-959.9991,2390.797502494427",#,#,#,#,"-959.9991,2592.13884237",#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8591549295774648,0.8591549295774648,2,208.42430137735707,19990,19646,0.13513513513513514,0.0016740035311788564,61,71,False
0.0,#,"-959.9991,2390.797502494427",#,#,#,#,"-959.9991,2592.13884237",#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9183673469387755,0.9183673469387755,1,226.99064462007203,19990,19646,0.16216216216216217,0.0009085279238949236,45,49,False
#,#,#,#,#,#,"310.0884400000002,3382.0855600000004",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,9.0,#,#,0.0,0.9130434782608695,0.9130434782608695,1,285.57915468499755,19990,19651,0.08108108108108109,0.0011405273586684672,21,23,False
1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1843.5246581",#,#,#,#,#,#,#,"-959.9991,2887.9973449999998",#,#,1.0,#,#,#,#,2.0,1.0,0.5,0.5,1,216.895488,19972,19659,0.13513513513513514,0.0008662230207544757,5,10,False
#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2780.7855250000002",#,#,"-959.9991,2208.62857646",#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,1.0,#,#,#,1.0,0.0,0.9030303030303031,0.9030303030303031,1,231.57144542244689,19990,19664,0.13513513513513514,0.0009493678581909738,149,165,False
#,#,#,#,#,#,"310.0884400000002,3382.0855600000004",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,2.0,#,#,1.0,0.0,0.8987341772151899,0.8987341772151899,1,242.4193143177214,19957,19664,0.10810810810810811,0.0009681584097200092,71,79,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,1.0,0.18128654970760233,0.18128654970760233,2,211.24215792660866,19991,19674,0.05405405405405406,0.0017338069765557617,31,171,False
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1488.09644933",#,#,#,#,#,#,#,#,#,#,#,#,6.0,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.8,0.8,1,236.11808000000002,19957,19675,0.08108108108108109,0.0009429929520357148,8,10,False
2.0,#,"-959.9991,2146.99802","-959.9991,2591.99757",#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,0.0,0.8717948717948718,0.8717948717948718,1,245.52243604345,19957,19675,0.16216216216216217,0.0009805514544062568,68,78,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8439306358381503,0.8439306358381503,1,215.35226393757978,19990,19681,0.05405405405405406,0.0008910416952139779,146,173,False
#,#,"-580.2434831895191,1751.5524567896216","-959.9991,3555.99667",#,#,#,"-959.9991,1968.1378939800002",#,#,#,#,"-959.9991,2304.1329322",#,#,#,#,#,#,#,#,"-959.9991,3288.4555199000006",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8664383561643836,0.8664383561643836,1,221.06807585574592,19990,19681,0.13513513513513514,0.0009356265311047383,253,292,False
#,#,#,#,#,#,"-733.77893,3682.21693",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,1994.0,#,1.0,0.21428571428571427,0.21428571428571427,1,239.31473295359996,19996,19683,0.08108108108108109,0.00095575953562537,3,14,False
2.0,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2544.1178375900004",#,"-959.9991,2208.62857646",#,#,#,0.0,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,10.0,#,1.0,0.0,0.8333333333333334,0.8333333333333334,1,296.2,19965,19687,0.1891891891891892,0.0011829441963655588,5,6,False
#,#,"-959.9991,2390.797502494427",#,#,#,"-115.2987949999997,8029.230687399666",#,#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8571428571428571,0.8571428571428571,1,216.2470499696954,19990,19696,0.10810810810810811,0.0008980212615416292,138,161,False
0.0,#,#,#,#,#,#,"-959.9991,2592.13884237",#,#,#,#,#,"-959.9991,949.293854839914",#,#,"-959.9991,2093.7453054",#,#,#,#,#,1.0,#,#,2.0,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8,0.8,1,202.2,19967,19696,0.16216216216216217,0.0007847688541047681,4,5,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1344.3648325500003",#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,2.0,1.0,0.5625,0.5625,1,216.590230851584,19923,19701,0.10810810810810811,0.0008650039047108639,9,16,False
#,#,"-959.9991,1751.5524567896216",#,#,#,#,#,"-959.9991,3552.0297082",#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9104477611940298,0.9104477611940298,1,224.35702117749287,19990,19704,0.13513513513513514,0.0009612811694174033,183,201,False
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2093.7453054",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,9.0,#,#,0.0,0.8846153846153846,0.8846153846153846,1,281.9581488135985,19990,19710,0.08108108108108109,0.0011260660221371467,23,26,False
#,#,#,#,#,#,#,"-959.9991,2592.13884237","-959.9991,3552.0297082",#,#,#,#,"-959.9991,949.293854839914",#,2.0,#,#,#,#,#,#,1.0,#,#,2.0,#,#,#,#,#,#,#,#,#,#,#,0.0,1.0,1.0,1,173.5,19710,19710,0.16216216216216217,0.00048723562443145905,2,2,False
2.0,#,"-959.9991,2146.99802",#,#,#,#,"-959.9991,2976.12289402","-959.9991,2208.04345521",#,#,#,#,#,"-959.9991,2064.3337172099996",#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.8947368421052632,0.8947368421052632,1,294.1738175827519,19965,19721,0.1891891891891892,0.0011748521614862151,34,38,False
2.0,#,#,"-959.9991,2591.99757",#,#,#,#,"-959.9991,3552.0297082",#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,1.0,0.0,0.8888888888888888,0.8888888888888888,1,257.65812899059017,19965,19721,0.16216216216216217,0.0010290181915456691,32,36,False
#,#,"-959.9991,1921.9982",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.16030534351145037,0.16030534351145037,1,220.71475233439205,19996,19727,0.02702702702702703,0.0009328705147344583,42,262,False
#,#,#,#,"-959.9991,2639.9978492600003",#,#,#,#,#,#,#,#,#,"-959.9991,2976.77104412",#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,0.0,0.8269230769230769,0.8269230769230769,1,228.0785642891078,19979,19737,0.10810810810810811,0.0009539943997641956,43,52,False
#,#,"-959.9991,1751.5524567896216",#,#,#,#,"-959.9991,2976.12289402","-959.9991,2208.04345521",#,#,#,#,#,"-959.9991,2064.3337172099996",#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9113924050632911,0.9113924050632911,1,256.297397851506,19965,19742,0.16216216216216217,0.001023583792478169,72,79,False
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,9.0,#,#,0.0,0.8636363636363636,0.8636363636363636,1,282.1138148339986,19990,19746,0.05405405405405406,0.0011266877109129864,19,22,False
#,#,#,#,#,#,#,#,#,"-959.9991,3552.1849238",#,#,#,#,#,2.0,"-959.9991,2093.7453054",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,9.0,#,#,0.0,1.0,1.0,1,287.181056,19990,19746,0.10810810810810811,0.0011469249274184082,10,10,False
1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2710.0907532000006",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.32432432432432434,0.32432432432432434,2,219.31643502188106,19996,19749,0.05405405405405406,0.0017517832814093071,12,37,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1994.3098736000002",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.1693548387096774,0.1693548387096774,1,218.7739660018923,19996,19749,0.02702702702702703,0.0009177318710260254,42,248,False
0.0,#,"-959.9991,2390.797502494427",#,#,#,#,"-959.9991,2592.13884237",#,#,#,#,"-959.9991,2304.08038738",#,"-959.9991,2496.33851522",#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.90625,0.90625,1,227.00769277396242,19990,19759,0.1891891891891892,0.0009086130311480608,29,32,False
0.0,#,"-959.9991,2390.797502494427",#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.90625,0.90625,1,227.00769277396242,19990,19759,0.13513513513513514,0.0009086130311480608,29,32,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2233.6356075",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,#,1.0,0.7142857142857143,0.7142857142857143,2,178.68,19996,19771,0.05405405405405406,0.0014272010061215264,5,7,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3552.558309022207",#,#,#,#,#,"-959.9991,1414.5143453",#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9080459770114943,0.9080459770114943,1,220.82635723117258,19990,19772,0.10810810810810811,0.0009337410622750011,158,174,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"688.7831691113406,3552.558309022207",#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,1.0,#,#,#,#,1.0,0.0,0.09591836734693877,0.9591836734693877,1,240.92057196683103,19772,19772,0.10810810810810811,0.0009621728304970753,0,0,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,#,#,#,1.0,0.0,0.9090909090909091,0.9090909090909091,1,224.0959104,19930,19774,0.05405405405405406,0.000894979597018691,10,11,False
#,#,"-959.9991,1751.5524567896216",#,#,#,#,"-959.9991,2976.12289402",#,#,#,#,#,#,"-959.9991,2064.3337172099996",#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,9.0,#,1.0,0.0,0.8888888888888888,0.8888888888888888,3,307.91936,19953,19774,0.16216216216216217,0.0036892446305934893,8,9,False
